260	0.25
261	0.77
262	0.30
263	0.51
264	0.31
265	0.70
266	0.18
267	0.09
268	0.99
269	0.14
270	0.13
271	0.64
272	0.84
273	0.38
274	0.35
275	0.01
276	0.01
277	0.83
278	0.97
279	0.99
280	0.11
281	0.41
282	0.13
283	0.49
284	0.59
285	0.70
286	0.58
287	0.91
288	0.04
289	0.97
290	0.07
291	0.19
292	0.87
293	0.36
294	0.40
295	0.36
296	0.45
297	0.66
298	0.29
299	0.20
300	0.74
301	0.80
302	0.86
303	0.11
304	0.29
305	0.91
306	0.92
307	0.91
308	0.14
309	0.39
310	0.43
311	0.46
312	0.37
313	0.39
314	0.46
315	0.44
316	0.51
317	0.86
318	0.95
319	0.96
320	0.89
321	0.47
322	0.77
323	0.20
324	0.96
325	0.57
326	0.64
327	0.87
328	0.93
329	0.39
330	0.40
331	0.64
332	0.05
333	0.16
334	0.04
335	0.40
336	0.54
337	0.53
338	0.97
339	0.04
340	0.21
341	0.22
342	0.48
343	0.14
344	0.10
345	0.97
346	0.08
347	0.47
348	0.72
349	0.29
350	0.96
351	0.38
352	0.60
353	1.00
354	0.66
355	0.97
356	0.88
357	0.04
358	0.67
359	0.58
360	0.34
361	0.54
362	0.74
363	0.24
364	0.88
365	0.77
366	0.49
367	0.40
368	0.37
369	0.93
370	0.72
371	0.73
372	0.88
373	0.76
374	0.75
375	0.68
376	0.50
377	0.88
378	0.12
379	0.21
380	0.89
381	0.28
382	0.26
383	0.35
384	0.25
385	0.82
386	0.92
387	0.06
388	0.03
389	0.61
390	0.55
391	0.49
392	0.11
393	0.83
394	0.24
395	0.68
396	0.66
397	0.51
398	0.58
399	0.21
400	0.32
401	0.29
402	0.87
403	0.87
404	0.81
405	0.32
406	0.87
407	0.35
408	0.12
409	0.61
410	0.87
411	0.62
412	0.70
413	0.24
414	0.07
415	0.37
416	0.88
417	0.68
418	0.49
419	0.45
420	0.99
421	0.54
422	0.54
423	0.54
424	0.84
425	0.05
426	0.19
427	0.91
428	0.76
429	0.11
430	0.64
431	0.22
432	0.50
433	0.57
434	0.97
435	0.55
436	0.14
437	0.26
438	0.22
439	0.09
440	0.22
441	0.50
442	0.89
443	0.35
444	0.16
445	0.16
446	0.15
447	0.56
448	0.12
449	0.56
450	0.14
451	0.53
452	0.64
453	0.95
454	0.21
455	0.21
456	0.56
457	0.25
458	0.25
459	0.99
460	0.68
461	0.88
462	0.94
463	0.18
464	0.48
465	0.24
466	0.46
467	0.93
468	0.89
469	0.94
470	0.54
471	0.80
472	0.68
473	0.07
474	0.26
475	0.80
476	0.22
477	0.80
478	0.89
479	0.11
480	0.71
481	0.33
482	0.14
483	0.48
484	0.06
485	0.08
486	0.35
487	0.68
488	0.99
489	0.51
490	0.03
491	0.56
492	0.75
493	0.44
494	0.24
495	0.40
496	0.28
497	0.00
498	0.27
499	0.17
500	0.57
501	0.62
502	0.80
503	0.66
504	0.11
505	0.93
506	0.33
507	0.41
508	0.97
509	0.04
510	0.40
511	0.31
512	0.26
513	0.01
514	0.23
515	0.92
516	0.21
517	0.69
518	0.26
519	0.49
520	0.11
521	0.20
522	0.81
523	0.48
524	0.50
525	0.59
526	0.91
527	0.73
528	0.93
529	0.01
530	0.41
531	0.44
532	0.41
533	0.66
534	0.18
535	0.21
536	0.14
537	0.62
538	0.11
539	0.62
540	0.91
541	0.69
542	0.68
543	0.70
544	0.43
545	0.69
546	0.29
547	0.63
548	0.60
549	0.61
550	0.71
551	0.10
552	0.10
553	0.36
554	0.25
555	0.05
556	0.44
557	0.63
558	0.16
559	0.84
560	0.09
561	0.09
562	0.67
563	0.08
564	0.92
565	0.24
566	0.27
567	0.95
568	0.96
569	0.12
570	0.93
571	0.87
572	0.74
573	0.58
574	0.62
575	0.05
576	0.76
577	0.74
578	0.69
579	0.73
580	0.10
581	0.44
582	0.72
583	0.13
584	0.79
585	0.36
586	0.94
587	0.57
588	0.93
589	0.95
590	0.42
591	0.71
592	0.72
593	0.53
594	0.14
595	0.70
596	0.81
597	0.41
598	0.57
599	0.14
600	0.63
601	0.50
602	0.11
603	0.68
604	0.22
605	0.92
606	0.67
607	0.37
608	0.65
609	0.16
610	0.12
611	0.47
612	0.97
613	0.62
614	0.70
615	0.02
616	0.89
617	0.76
618	0.76
619	0.29
620	0.37
621	0.22
622	0.94
623	0.12
624	0.58
625	0.91
626	0.70
627	0.29
628	0.50
629	0.40
630	0.72
631	0.51
632	0.48
633	0.78
634	0.49
635	0.59
636	0.72
637	0.92
638	0.10
639	0.50
640	0.61
641	0.09
642	0.20
643	0.30
644	0.12
645	0.61
646	0.22
647	0.86
648	0.63
649	0.89
650	0.88
651	0.74
652	0.25
653	0.81
654	0.31
655	0.37
656	0.98
657	0.82
658	0.44
659	0.25
660	0.49
661	0.81
662	0.95
663	0.40
664	0.91
665	0.32
666	0.53
667	0.40
668	0.09
669	0.18
670	0.96
671	0.89
672	0.33
673	0.42
674	0.47
675	0.37
676	0.04
677	0.67
678	0.67
679	0.87
680	0.07
681	0.23
682	0.52
683	0.69
684	0.47
685	0.01
686	0.84
687	0.31
688	0.48
689	0.11
690	0.11
691	0.39
692	0.14
693	0.43
694	0.49
695	0.85
696	0.74
697	0.83
698	0.40
699	0.96
700	0.74
701	0.77
702	0.33
703	0.10
704	0.90
705	0.67
706	0.52
707	0.28
708	0.04
709	0.01
710	0.25
711	0.28
712	0.58
713	0.87
714	0.44
715	0.69
716	0.72
717	0.56
718	0.58
719	0.74
720	0.61
721	0.93
722	0.73
723	0.73
724	0.49
725	0.33
726	0.09
727	0.00
728	0.47
729	0.77
730	0.19
731	0.69
732	0.42
733	0.32
734	0.50
735	0.09
736	0.21
737	0.47
738	0.17
739	0.54
740	0.78
741	0.73
742	0.40
743	0.60
744	0.58
745	0.89
746	0.45
747	0.04
748	0.02
749	0.11
750	0.05
751	0.78
752	0.54
753	0.29
754	0.08
755	0.12
756	0.70
757	0.44
758	0.44
759	0.43
760	0.60
761	0.11
762	0.52
763	0.30
764	0.50
765	0.85
766	0.91
767	0.61
768	0.66
769	0.58
770	0.26
771	0.18
772	0.56
773	0.36
774	0.05
775	0.42
776	0.01
777	0.38
778	0.78
779	0.70
780	0.50
781	0.22
782	0.54
783	0.25
784	0.33
785	0.02
786	0.36
787	0.36
788	0.87
789	0.24
790	0.01
791	0.22
792	0.14
793	0.00
794	0.58
795	0.63
796	0.64
797	0.24
798	0.67
799	0.74
800	0.29
801	0.68
802	0.87
803	0.42
804	0.56
805	0.80
806	0.06
807	0.89
808	0.81
809	0.36
810	0.78
811	0.34
812	0.51
813	0.09
814	0.54
815	0.24
816	0.49
817	0.41
818	0.09
819	0.88
820	0.65
821	0.07
822	0.96
823	0.82
824	0.32
825	0.61
826	0.72
827	0.12
828	0.12
829	0.04
830	0.29
831	0.64
832	0.86
833	0.99
834	0.70
835	0.48
836	0.94
837	0.22
838	0.29
839	0.89
840	0.14
841	0.62
842	0.25
843	0.48
844	0.71
845	0.63
846	0.49
847	0.67
848	0.83
849	0.88
850	0.32
851	0.48
852	0.84
853	0.51
854	0.05
855	0.98
856	0.55
857	0.65
858	0.44
859	0.44
860	0.29
861	0.65
862	0.97
863	0.82
864	0.44
865	0.62
866	0.97
867	0.34
868	0.60
869	0.53
870	0.51
871	0.23
872	0.28
873	0.85
874	0.90
875	0.82
876	0.19
877	0.06
878	0.76
879	0.60
880	0.54
881	0.13
882	0.22
883	0.35
884	0.23
885	0.84
886	0.52
887	0.12
888	0.45
889	0.99
890	0.87
891	0.58
892	0.21
893	0.58
894	0.02
895	0.44
896	0.77
897	0.44
898	0.63
899	0.30
900	0.41
901	0.50
902	0.53
903	0.09
904	0.26
905	0.39
906	0.01
907	0.77
908	0.79
909	0.80
910	0.73
911	0.12
912	0.95
913	0.45
914	0.97
915	0.80
916	0.74
917	0.62
918	0.62
919	0.37
920	0.99
921	1.00
922	0.86
923	0.82
924	0.49
925	0.32
926	0.80
927	0.72
928	0.65
929	0.55
930	0.85
931	0.56
932	0.72
933	0.28
934	0.04
935	0.84
936	0.28
937	0.62
938	0.75
939	0.49
940	0.20
941	0.92
942	0.01
943	0.21
944	0.15
945	0.88
946	0.36
947	0.35
948	0.89
949	0.82
950	0.65
951	0.66
952	0.50
953	0.36
954	0.42
955	0.76
956	0.43
957	0.65
958	0.77
959	0.36
960	0.90
961	0.05
962	0.65
963	0.89
964	0.95
965	0.35
966	0.38
967	0.62
968	0.30
969	0.60
970	0.23
971	0.25
972	0.54
973	0.85
974	0.51
975	0.99
976	0.92
977	0.13
978	0.47
979	0.24
980	0.15
981	0.01
982	0.57
983	0.48
984	0.74
985	0.81
986	0.11
987	0.79
988	0.88
989	0.03
990	0.35
991	0.47
992	0.64
993	0.30
994	0.22
995	0.11
996	0.74
997	0.40
998	0.80
999	0.31
